power,Day,Time_of_Day,Location,Date
-95.095,4,1,3,07/26/24
-101.529,4,2,3,07/26/24
-103.269,5,0,3,07/27/24
-99.737,5,1,3,07/27/24
-100.927,5,2,3,07/27/24
-102.044,6,3,3,07/28/24
-101.397,6,0,3,07/28/24
-98.908,6,2,3,07/28/24
-100.351,0,3,3,07/29/24
-93.259,0,0,3,07/29/24
-98.373,0,1,3,07/29/24
-101.444,0,2,3,07/29/24
-101.331,1,0,3,07/30/24
-88.527,1,1,3,07/30/24
-99.841,1,2,3,07/30/24
-102.239,2,3,3,07/31/24
-85.101,2,0,3,07/31/24
-94.141,2,1,3,07/31/24
-101.551,2,2,3,07/31/24
-100.991,3,0,3,08/01/24
-95.029,3,1,3,08/01/24
-102.543,3,2,3,08/01/24
-100.096,4,3,3,08/02/24
-94.685,4,1,3,08/02/24
-97.955,4,2,3,08/02/24
-102.217,5,3,3,08/03/24
-101.504,5,0,3,08/03/24
-97.869,5,1,3,08/03/24
-98.79,5,2,3,08/03/24
-96.954,6,0,3,08/04/24
-101.332,6,1,3,08/04/24
-98.351,6,2,3,08/04/24
-96.613,0,3,3,08/05/24
-91.718,0,0,3,08/05/24
-94.693,0,1,3,08/05/24
-99.041,0,2,3,08/05/24
-94.733,1,2,3,08/06/24
-99.299,2,3,3,08/07/24
-93.597,2,0,3,08/07/24
-93.44,2,1,3,08/07/24
-100.305,2,2,3,08/07/24
-98.021,3,0,3,08/08/24
-93.632,3,1,3,08/08/24
-98.098,3,2,3,08/08/24
-99.017,4,3,3,08/09/24
-93.977,4,0,3,08/09/24
-92.081,4,1,3,08/09/24
-102.803,5,3,3,08/10/24
-98.49,5,0,3,08/10/24
-88.246,5,1,3,08/10/24
-98.193,6,3,3,08/11/24
-98.038,6,0,3,08/11/24
-100.573,6,1,3,08/11/24
-102.45,0,3,3,08/12/24
-98.346,0,0,3,08/12/24
-94.05,0,1,3,08/12/24
-99.216,0,2,3,08/12/24
-102.283,1,3,3,08/13/24
-99.056,1,0,3,08/13/24
-101.35,1,2,3,08/13/24
-100.851,2,3,3,08/14/24
-94.671,2,0,3,08/14/24
-102.177,2,2,3,08/14/24
-96.022,3,3,3,08/15/24
-84.265,3,1,3,08/15/24
-99.142,3,2,3,08/15/24
-102.855,4,3,3,08/16/24
-92.705,4,0,3,08/16/24
-99.789,4,1,3,08/16/24
-101.513,5,3,3,08/17/24
-98.351,5,0,3,08/17/24
-95.918,5,1,3,08/17/24
-96.936,5,2,3,08/17/24
-101.099,6,3,3,08/18/24
-100.74,6,1,3,08/18/24
-99.226,6,2,3,08/18/24
-103.682,0,3,3,08/19/24
-97.096,0,0,3,08/19/24
-99.161,0,1,3,08/19/24
-98.539,1,3,3,08/20/24
-99.518,1,0,3,08/20/24
-95.577,1,1,3,08/20/24
-95.66,1,2,3,08/20/24
-100.633,2,3,3,08/21/24
-95.159,2,0,3,08/21/24
-95.988,2,2,3,08/21/24
-97.845,3,3,3,08/22/24
-95.222,3,0,3,08/22/24
-98.204,3,1,3,08/22/24
-98.006,4,3,3,08/23/24
-97.074,4,0,3,08/23/24
-94.97,4,1,3,08/23/24
-101.479,4,2,3,08/23/24
-101.305,5,3,3,08/24/24
-95.917,5,1,3,08/24/24
-99.704,5,2,3,08/24/24
-102.848,6,3,3,08/25/24
-103.174,6,0,3,08/25/24
-96.031,6,1,3,08/25/24
-102.417,0,3,3,08/26/24
-99.645,0,0,3,08/26/24
-91.559,0,1,3,08/26/24
-98.815,0,2,3,08/26/24
-100.446,1,3,3,08/27/24
-93.922,1,1,3,08/27/24
-102.07,1,2,3,08/27/24
-98.904,2,3,3,08/28/24
-89.74,2,0,3,08/28/24
-100.702,2,2,3,08/28/24
-98.525,3,1,3,08/29/24
-97.698,3,2,3,08/29/24
-102.098,4,3,3,08/30/24
-93.703,4,1,3,08/30/24
-101.417,4,2,3,08/30/24
-96.235,5,3,3,08/31/24
-98.017,5,0,3,08/31/24
-99.833,5,1,3,08/31/24
-101.667,6,0,3,09/01/24
-98.19,0,3,3,09/02/24
-100.534,0,1,3,09/02/24
-103.023,1,3,3,09/03/24
-94.728,1,0,3,09/03/24
-98.479,1,1,3,09/03/24
-101.691,2,3,3,09/04/24
-98.011,2,0,3,09/04/24
-91.339,2,1,3,09/04/24
-102.145,2,2,3,09/04/24
-102.709,3,3,3,09/05/24
-93.461,3,1,3,09/05/24
-97.955,3,2,3,09/05/24
-102.529,4,3,3,09/06/24
-95.101,4,0,3,09/06/24
-86.041,4,1,3,09/06/24
-102.712,5,3,3,09/07/24
-101.43,5,0,3,09/07/24
-101.354,5,1,3,09/07/24
-93.798,5,2,3,09/07/24
-103.271,6,3,3,09/08/24
-99.59,6,1,3,09/08/24
-96.453,6,2,3,09/08/24
-97.621,0,3,3,09/09/24
-92.394,0,0,3,09/09/24
-98.555,0,1,3,09/09/24
-103.515,1,3,3,09/10/24
-100.157,1,0,3,09/10/24
-94.56,1,1,3,09/10/24
-98.461,2,3,3,09/11/24
-94.682,2,0,3,09/11/24
-95.684,2,2,3,09/11/24
-102.325,3,3,3,09/12/24
-99.268,3,0,3,09/12/24
-99.947,3,1,3,09/12/24
-102.552,4,3,3,09/13/24
-96.124,4,0,3,09/13/24
-92.378,4,1,3,09/13/24
-92.188,4,2,3,09/13/24
-95.978,5,3,3,09/14/24
-97.586,5,1,3,09/14/24
-101.914,5,2,3,09/14/24
-101.019,6,3,3,09/15/24
-102.519,6,0,3,09/15/24
-96.464,6,1,3,09/15/24
-100.152,0,3,3,09/16/24
-98.972,0,0,3,09/16/24
-96.85,0,1,3,09/16/24
-100.473,1,3,3,09/17/24
-94.783,1,0,3,09/17/24
-98.799,1,2,3,09/17/24
-102.009,2,3,3,09/18/24
-90.962,2,0,3,09/18/24
-93.034,2,1,3,09/18/24
-97.512,2,2,3,09/18/24
-101.837,3,0,3,09/19/24
-92.75,3,1,3,09/19/24
-96.83,3,2,3,09/19/24
-96.976,4,3,3,09/20/24
-93.324,4,0,3,09/20/24
-97.089,4,2,3,09/20/24
-98.934,5,3,3,09/21/24
-97.864,5,0,3,09/21/24
-101.359,5,1,3,09/21/24
-94.641,5,2,3,09/21/24
-103.754,6,0,3,09/22/24
-102.445,6,1,3,09/22/24
-101.652,6,2,3,09/22/24
-96.832,0,3,3,09/23/24
-94.54,0,0,3,09/23/24
-97.559,0,1,3,09/23/24
-95.864,1,3,3,09/24/24
-101.123,1,0,3,09/24/24
-95.979,1,1,3,09/24/24
-102.339,1,2,3,09/24/24
-102.157,2,3,3,09/25/24
-92.437,2,1,3,09/25/24
-94.8,2,2,3,09/25/24
-103.028,3,3,3,09/26/24
-93.03,3,0,3,09/26/24
-96.579,3,1,3,09/26/24
-102.966,4,3,3,09/27/24
-98.056,4,0,3,09/27/24
-99.445,4,1,3,09/27/24
-102.567,4,2,3,09/27/24
-100.02,5,3,3,09/28/24
-96.255,5,1,3,09/28/24
-95.59,5,2,3,09/28/24
-99.428,6,3,3,09/29/24
-101.089,6,0,3,09/29/24
-95.612,6,1,3,09/29/24
-98.695,0,3,3,09/30/24
-99.389,0,0,3,09/30/24
-91.813,0,1,3,09/30/24
-98.905,1,0,3,10/15/24
-95.202,1,1,3,10/15/24
-99.793,1,2,3,10/15/24
-98.282,2,0,3,10/16/24
-98.13,2,1,3,10/16/24
-97.755,2,2,3,10/16/24
-102.066,3,3,3,10/17/24
-93.603,3,0,3,10/17/24
-96.661,3,2,3,10/17/24
-99.804,4,3,3,10/18/24
-93.936,4,0,3,10/18/24
-97.354,4,1,3,10/18/24
-98.317,4,2,3,10/18/24
-97.409,5,0,3,10/19/24
-99.946,5,2,3,10/19/24
-100.419,6,3,3,10/20/24
-93.787,6,0,3,10/20/24
-98.06,6,2,3,10/20/24
-99.507,0,3,3,10/21/24
-93.284,0,0,3,10/21/24
-90.085,0,1,3,10/21/24
-103.122,0,2,3,10/21/24
-94.196,1,0,3,10/22/24
-89.502,1,1,3,10/22/24
-102.633,1,2,3,10/22/24
-101.334,2,3,3,10/23/24
-93.986,2,0,3,10/23/24
-95.657,2,2,3,10/23/24
-102.862,3,3,3,10/24/24
-97.241,3,0,3,10/24/24
-91.48,3,1,3,10/24/24
-97.619,3,2,3,10/24/24
-98.198,4,0,3,10/25/24
-90.577,4,1,3,10/25/24
-93.943,4,2,3,10/25/24
-102.353,5,3,3,10/26/24
-92.816,5,0,3,10/26/24
-96.138,5,2,3,10/26/24
-98.467,6,3,3,10/27/24
-102.169,6,0,3,10/27/24
-99.018,6,1,3,10/27/24
-102.816,6,2,3,10/27/24
-97.902,0,0,3,10/28/24
-94.9,0,1,3,10/28/24
-99.492,0,2,3,10/28/24
-101.259,1,3,3,10/29/24
-93.685,1,1,3,10/29/24
-95.393,1,2,3,10/29/24
-102.084,2,3,3,10/30/24
-100.079,2,0,3,10/30/24
-92.514,2,1,3,10/30/24
-93.885,3,3,3,10/31/24
-92.972,3,0,3,10/31/24
-94.608,3,1,3,10/31/24
-96.15,3,2,3,10/31/24
-102.614,4,3,3,11/01/24
-93.621,4,1,3,11/01/24
-99.566,4,2,3,11/01/24
-102.421,5,3,3,11/02/24
-98.529,5,0,3,11/02/24
-99.098,5,1,3,11/02/24
-99.452,5,2,3,11/02/24
-102.34,6,3,3,11/03/24
-98.639,6,1,3,11/03/24
-96.941,6,2,3,11/03/24
-100.265,0,3,3,11/04/24
-93.147,0,0,3,11/04/24
-94.097,0,1,3,11/04/24
-100.624,1,3,3,11/05/24
-97.282,1,0,3,11/05/24
-98.214,1,1,3,11/05/24
-98.097,1,2,3,11/05/24
-93.964,2,0,3,11/06/24
-95.931,2,1,3,11/06/24
-98.888,2,2,3,11/06/24
-96.299,3,3,3,11/07/24
-90.582,3,0,3,11/07/24
-96.286,4,3,3,11/08/24
-96.516,4,0,3,11/08/24
-94.967,4,1,3,11/08/24
-99.436,4,2,3,11/08/24
-98.937,5,3,3,11/09/24
-98.184,5,1,3,11/09/24
-94.703,5,2,3,11/09/24
-102.392,6,3,3,11/10/24
-97.325,6,0,3,11/10/24
-98.791,6,2,3,11/10/24
-98.132,0,3,3,11/11/24
-96.735,0,0,3,11/11/24
-92.396,0,1,3,11/11/24
-102.095,1,3,3,11/12/24
-96.805,1,0,3,11/12/24
-96.743,1,1,3,11/12/24
-97.739,1,2,3,11/12/24
-102.787,2,3,3,11/13/24
-99.369,2,0,3,11/13/24
-101.039,2,2,3,11/13/24
-98.274,3,3,3,11/14/24
-96.725,3,0,3,11/14/24
-91.964,3,1,3,11/14/24
-100.576,4,3,3,11/15/24
-91.641,4,0,3,11/15/24
-94.368,4,1,3,11/15/24
-96.658,4,2,3,11/15/24
-99.809,5,3,3,11/16/24
-97.507,5,1,3,11/16/24
-97.408,5,2,3,11/16/24
-97.866,6,3,3,11/17/24
-95.164,6,0,3,11/17/24
-95.482,6,1,3,11/17/24
-94.741,0,3,3,11/18/24
-100.332,0,0,3,11/18/24
-87.097,0,1,3,11/18/24
-101.634,0,2,3,11/18/24
-97.564,1,3,3,11/19/24
-91.11,1,1,3,11/19/24
-96.913,1,2,3,11/19/24
-102.814,2,3,3,11/20/24
-95.409,2,0,3,11/20/24
-90.519,2,1,3,11/20/24
-97.895,2,2,3,11/20/24
-95.327,3,0,3,11/21/24
-84.671,3,1,3,11/21/24
-101.054,3,2,3,11/21/24
-101.796,4,3,3,11/22/24
-87.418,4,1,3,11/22/24
-96.427,4,2,3,11/22/24
-94.578,5,0,3,11/23/24
-99.675,5,2,3,11/23/24
-100.664,6,3,3,11/24/24
-96.827,6,0,3,11/24/24
-99.574,0,3,3,11/25/24
-98.417,0,0,3,11/25/24
-92.368,0,1,3,11/25/24
-99.912,1,3,3,11/26/24
-97.581,1,0,3,11/26/24
-94.23,1,1,3,11/26/24
-99.575,1,2,3,11/26/24
-91.057,2,0,3,11/27/24
-95.685,2,1,3,11/27/24
-95.916,2,2,3,11/27/24
-101.474,3,3,3,11/28/24
-93.85,3,1,3,11/28/24
-100.656,3,2,3,11/28/24
-97.825,4,3,3,11/29/24
-99.989,4,0,3,11/29/24
-102.364,4,2,3,11/29/24
-100.773,5,3,3,11/30/24
-98.161,5,0,3,11/30/24
-96.702,5,2,3,11/30/24
-101.456,6,3,3,12/01/24
-93.825,6,2,3,12/01/24
-98.014,0,3,3,12/02/24
-93.992,0,0,3,12/02/24
-91.307,0,1,3,12/02/24
-98.34,1,3,3,12/03/24
-100.569,1,0,3,12/03/24
-90.9,1,1,3,12/03/24
-100.432,1,2,3,12/03/24
-97.924,2,0,3,12/04/24
-89.89,2,1,3,12/04/24
-98.636,2,2,3,12/04/24
-102.022,3,3,3,12/05/24
-92.292,3,1,3,12/05/24
-95.089,3,2,3,12/05/24
-97.262,4,3,3,12/06/24
-96.813,4,0,3,12/06/24
-97.925,4,2,3,12/06/24
-97.294,5,3,3,12/07/24
-101.294,5,0,3,12/07/24
-98.554,5,2,3,12/07/24
-96.799,6,3,3,12/08/24
-93.76,6,0,3,12/08/24
-99.516,6,1,3,12/08/24
-101.423,0,3,3,12/09/24
-99.148,0,0,3,12/09/24
-94.984,0,1,3,12/09/24
-98.896,0,2,3,12/09/24
-96.66,1,3,3,12/10/24
-92.303,1,1,3,12/10/24
-96.762,1,2,3,12/10/24
-103.061,2,3,3,12/11/24
-91.271,2,1,3,12/11/24
-100.034,2,2,3,12/11/24
-102.818,3,3,3,12/12/24
-85.874,3,0,3,12/12/24
-96.251,3,2,3,12/12/24
-102.641,4,3,3,12/13/24
-97.465,4,0,3,12/13/24
-92.812,4,1,3,12/13/24
-101.962,4,2,3,12/13/24
-100.651,5,3,3,12/14/24
-93.931,5,1,3,12/14/24
-102.133,5,2,3,12/14/24
-97.576,6,3,3,12/15/24
-96.249,6,0,3,12/15/24
-103.567,0,3,3,12/16/24
-96.276,0,0,3,12/16/24
-102.388,1,3,3,12/17/24
-97.909,1,0,3,12/17/24
-93.151,1,1,3,12/17/24
-97.582,2,3,3,12/18/24
-97.6,2,0,3,12/18/24
-92.676,2,1,3,12/18/24
-95.194,2,2,3,12/18/24
-100.691,3,3,3,12/19/24
-90.486,3,1,3,12/19/24
-100.103,3,2,3,12/19/24
-100.669,4,3,3,12/20/24
-93.736,4,0,3,12/20/24
-97.221,4,1,3,12/20/24
-96.006,4,2,3,12/20/24
-91.27,5,0,3,12/21/24
-97.636,5,1,3,12/21/24
-99.651,5,2,3,12/21/24
-99.502,6,3,3,12/22/24
-93.799,6,0,3,12/22/24
-100.319,6,1,3,12/22/24
-97.764,0,3,3,12/23/24
-96.969,0,0,3,12/23/24
-93.376,0,1,3,12/23/24
-94.505,1,3,3,12/24/24
-93.577,1,1,3,12/24/24
-94.134,1,2,3,12/24/24
-102.537,2,3,3,12/25/24
-101.906,2,0,3,12/25/24
-101.849,2,1,3,12/25/24
-98.572,2,2,3,12/25/24
-96.484,3,0,3,12/26/24
-94.998,3,1,3,12/26/24
-100.41,3,2,3,12/26/24
-102.626,4,3,3,12/27/24
-96.515,4,0,3,12/27/24
-95.294,4,2,3,12/27/24
-101.199,5,3,3,12/28/24
-99.48,5,0,3,12/28/24
-101.2,5,1,3,12/28/24
-97.12,5,2,3,12/28/24
-102.806,6,3,3,12/29/24
-100.775,6,1,3,12/29/24
-101.034,6,2,3,12/29/24
-103.085,0,3,3,12/30/24
-93.63,0,0,3,12/30/24
-94.768,0,1,3,12/30/24
-102.828,1,3,3,12/31/24
-97.168,1,0,3,12/31/24
-99.997,1,1,3,12/31/24
-95.887,1,2,3,12/31/24
-99.461,2,3,3,01/01/25
-98.657,2,0,3,01/01/25
-83.823,3,0,3,01/02/25
-98.634,3,1,3,01/02/25
-101.21,3,2,3,01/02/25
-103.61,4,3,3,01/03/25
-89.682,4,0,3,01/03/25
-96.538,4,1,3,01/03/25
-93.758,5,3,3,01/04/25
-99.377,5,0,3,01/04/25
-100.501,5,1,3,01/04/25
-99.541,5,2,3,01/04/25
-101.635,6,3,3,01/05/25
-100.462,6,2,3,01/05/25
-103.328,0,3,3,01/06/25
-97.593,0,0,3,01/06/25
-101.51,0,1,3,01/06/25
-102.47,0,2,3,01/06/25
-102.477,1,0,3,01/07/25
-91.27,1,1,3,01/07/25
-101.198,1,2,3,01/07/25
-102.411,2,3,3,01/08/25
-95.106,2,0,3,01/08/25
-95.196,2,1,3,01/08/25
-102.712,3,3,3,01/09/25
-95.777,3,1,3,01/09/25
-90.654,3,2,3,01/09/25
-94.89,4,1,3,01/10/25
-98.518,2,0,3,01/15/25
-99.448,2,1,3,01/15/25
-96.279,2,2,3,01/15/25
-93.621,3,1,3,01/16/25
-97.212,3,2,3,01/16/25
-96.331,4,3,3,01/17/25
-95.594,4,1,3,01/17/25
-99.963,4,2,3,01/17/25
-100.529,5,3,3,01/18/25
-97.612,5,1,3,01/18/25
-96.049,5,2,3,01/18/25
-100.984,6,3,3,01/19/25
-100.758,6,0,3,01/19/25
-97.721,6,2,3,01/19/25
-101.797,0,3,3,01/20/25
-91.797,0,0,3,01/20/25
-96.499,0,1,3,01/20/25
-98.707,1,3,3,01/21/25
-94.743,1,0,3,01/21/25
-95.427,1,1,3,01/21/25
-100.653,1,2,3,01/21/25
-98.667,2,0,3,01/22/25
-89.942,2,1,3,01/22/25
-94.236,2,2,3,01/22/25
-92.474,3,1,3,01/23/25
